frequency_hz,first_real,first_imag,second_real,second_imag
16.0324539069,-0.7944322404372,-0.07101988136422,-0.7944322404372,-0.07101988136422
16.21810097359,-0.7945406227534,-0.07021272080818,-0.7945406227534,-0.07021272080818
16.405897732,-0.7946465540804,-0.06941457509219,-0.7946465540804,-0.06941457509219
16.59586907438,-0.794750089488,-0.06862534827098,-0.794750089488,-0.06862534827098
16.78804018123,-0.794851282825,-0.06784494525036,-0.794851282825,-0.06784494525036
16.98243652462,-0.7949501867449,-0.06707327178564,-0.7949501867449,-0.06707327178564
17.17908387158,-0.7950468527324,-0.06631023447987,-0.7950468527324,-0.06631023447987
17.37800828749,-0.7951413311284,-0.0655557407818,-0.7951413311284,-0.0655557407818
17.57923613959,-0.7952336711547,-0.06480969898359,-0.7952336711547,-0.06480969898359
17.78279410039,-0.7953239209383,-0.06407201821836,-0.7953239209383,-0.06407201821836
17.98870915129,-0.7954121275354,-0.06334260845745,-0.7954121275354,-0.06334260845745
18.1970085861,-0.7954983369543,-0.06262138050757,-0.7954983369543,-0.06262138050757
18.40772001469,-0.7955825941787,-0.06190824600768,-0.7955825941787,-0.06190824600768
18.62087136663,-0.7956649431896,-0.06120311742577,-0.7956649431896,-0.06120311742577
18.8364908949,-0.7957454269871,-0.06050590805539,-0.7957454269871,-0.06050590805539
19.05460717963,-0.7958240876124,-0.05981653201207,-0.7958240876124,-0.05981653201207
19.27524913191,-0.7959009661682,-0.05913490422956,-0.7959009661682,-0.05913490422956
19.49844599758,-0.7959761028394,-0.05846094045596,-0.7959761028394,-0.05846094045596
19.72422736115,-0.7960495369132,-0.05779455724966,-0.7960495369132,-0.05779455724966
19.95262314969,-0.7961213067987,-0.05713567197521,-0.7961213067987,-0.05713567197521
20.18366363682,-0.7961914500465,-0.05648420279899,-0.7961914500465,-0.05648420279899
20.4173794467,-0.796260003367,-0.05584006868486,-0.796260003367,-0.05584006868486
20.65380155811,-0.7963270026493,-0.05520318938961,-0.7963270026493,-0.05520318938961
20.89296130854,-0.7963924829791,-0.05457348545837,-0.7963924829791,-0.05457348545837
21.13489039837,-0.7964564786562,-0.0539508782199,-0.7964564786562,-0.0539508782199
21.37962089502,-0.7965190232124,-0.05333528978178,-0.7965190232124,-0.05333528978178
21.62718523727,-0.7965801494276,-0.05272664302552,-0.7965801494276,-0.05272664302552
21.8776162395,-0.796639889347,-0.05212486160162,-0.796639889347,-0.05212486160162
22.13094709606,-0.7966982742972,-0.05152986992453,-0.7966982742972,-0.05152986992453
22.38721138568,-0.7967553349018,-0.05094159316752,-0.7967553349018,-0.05094159316752
22.64644307593,-0.7968111010975,-0.05035995725752,-0.7968111010975,-0.05035995725752
22.90867652768,-0.7968656021485,-0.0497848888699,-0.7968656021485,-0.0497848888699
23.17394649969,-0.7969188666622,-0.04921631542321,-0.7969188666622,-0.04921631542321
23.4422881532,-0.7969709226032,-0.0486541650738,-0.7969709226032,-0.0486541650738
23.71373705662,-0.7970217973077,-0.04809836671045,-0.7970217973077,-0.04809836671045
23.9883291902,-0.7970715174977,-0.04754884994899,-0.7970715174977,-0.04754884994899
24.26610095082,-0.797120109294,-0.04700554512681,-0.797120109294,-0.04700554512681
24.54708915685,-0.7971675982304,-0.04646838329735,-0.7971675982304,-0.04646838329735
24.83133105296,-0.7972140092659,-0.04593729622464,-0.7972140092659,-0.04593729622464
25.1188643151,-0.7972593667982,-0.04541221637767,-0.7972593667982,-0.04541221637767
25.40972705549,-0.7973036946755,-0.04489307692489,-0.7973036946755,-0.04489307692489
25.70395782769,-0.7973470162094,-0.04437981172856,-0.7973470162094,-0.04437981172856
26.00159563165,-0.7973893541864,-0.04387235533918,-0.7973893541864,-0.04387235533918
26.30267991895,-0.7974307308797,-0.04337064298984,-0.7974307308797,-0.04337064298984
26.60725059799,-0.7974711680608,-0.04287461059057,-0.7974711680608,-0.04287461059057
26.91534803927,-0.7975106870103,-0.04238419472273,-0.7975106870103,-0.04238419472273
27.22701308078,-0.7975493085294,-0.04189933263333,-0.7975493085294,-0.04189933263333
27.54228703338,-0.7975870529502,-0.04141996222937,-0.7975870529502,-0.04141996222937
27.8612116863,-0.7976239401462,-0.04094602207221,-0.7976239401462,-0.04094602207221
28.18382931265,-0.7976599895428,-0.04047745137184,-0.7976599895428,-0.04047745137184
28.51018267504,-0.797695220127,-0.04001418998132,-0.797695220127,-0.04001418998132
28.84031503127,-0.7977296504574,-0.03955617839105,-0.7977296504574,-0.03955617839105
29.17427014001,-0.7977632986738,-0.03910335772315,-0.7977632986738,-0.03910335772315
29.51209226666,-0.7977961825065,-0.03865566972582,-0.7977961825065,-0.03865566972582
29.85382618918,-0.7978283192853,-0.03821305676772,-0.7978283192853,-0.03821305676772
30.19951720402,-0.797859725949,-0.03777546183235,-0.797859725949,-0.03777546183235
30.54921113216,-0.7978904190534,-0.03734282851243,-0.7978904190534,-0.03734282851243
30.90295432514,-0.7979204147805,-0.03691510100434,-0.7979204147805,-0.03691510100434
31.26079367124,-0.7979497289468,-0.03649222410252,-0.7979497289468,-0.03649222410252
31.62277660168,-0.7979783770111,-0.03607414319394,-0.7979783770111,-0.03607414319394
31.98895109691,-0.7980063740829,-0.03566080425256,-0.7980063740829,-0.03566080425256
32.35936569296,-0.7980337349302,-0.03525215383379,-0.7980337349302,-0.03525215383379
32.73406948788,-0.798060473987,-0.03484813906904,-0.798060473987,-0.03484813906904
33.11311214826,-0.798086605361,-0.03444870766022,-0.798086605361,-0.03444870766022
33.49654391578,-0.7981121428408,-0.0340538078743,-0.7981121428408,-0.0340538078743
33.88441561392,-0.798137099903,-0.0336633885379,-0.798137099903,-0.0336633885379
34.27677865465,-0.7981614897195,-0.03327739903186,-0.7981614897195,-0.03327739903186
34.67368504525,-0.798185325164,-0.03289578928593,-0.798185325164,-0.03289578928593
35.07518739526,-0.798208618819,-0.03251850977336,-0.798208618819,-0.03251850977336
35.48133892336,-0.7982313829822,-0.03214551150565,-0.7982313829822,-0.03214551150565
35.8921934645,-0.7982536296728,-0.03177674602722,-0.7982536296728,-0.03177674602722
36.30780547701,-0.7982753706381,-0.03141216541017,-0.7982753706381,-0.03141216541017
36.72823004981,-0.7982966173593,-0.03105172224908,-0.7982966173593,-0.03105172224908
37.15352290972,-0.7983173810577,-0.03069536965576,-0.7983173810577,-0.03069536965576
37.58374042885,-0.7983376727004,-0.03034306125416,-0.7983376727004,-0.03034306125416
38.01893963206,-0.7983575030061,-0.02999475117518,-0.7983575030061,-0.02999475117518
38.45917820454,-0.7983768824508,-0.02965039405163,-0.7983768824508,-0.02965039405163
38.90451449943,-0.7983958212731,-0.02930994501311,-0.7983958212731,-0.02930994501311
39.35500754558,-0.7984143294796,-0.02897335968102,-0.7984143294796,-0.02897335968102
39.81071705535,-0.7984324168502,-0.02864059416355,-0.7984324168502,-0.02864059416355
40.27170343255,-0.798450092943,-0.02831160505075,-0.798450092943,-0.02831160505075
40.73802778041,-0.7984673670999,-0.02798634940954,-0.7984673670999,-0.02798634940954
41.20975190973,-0.7984842484506,-0.02766478477888,-0.7984842484506,-0.02766478477888
